time,device,trip,lat,lon,wiper,cam
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80626,10611,2722,42.208,-83.356,1,1
80627,10618,1188,42.239,-83.72,0,0
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80631,10620,1773,42.286,-83.8,1,1
80632,10620,1773,42.286,-83.8,1,1
80635,10620,1773,42.285,-83.8,1,1
80636,10618,1188,42.239,-83.72,0,0
80636,10618,1188,42.239,-83.72,0,0
80638,10618,1188,42.239,-83.72,0,0
80639,10620,1773,42.285,-83.8,1,1
80641,10618,1188,42.239,-83.72,0,0
80642,10620,1773,42.285,-83.8,1,1
80644,10618,1188,42.239,-83.72,0,0
80644,10620,1773,42.284,-83.8,1,1
80646,10618,1188,42.239,-83.72,0,0
80647,10620,1773,42.284,-83.799,1,1
80649,10618,1188,42.239,-83.72,0,0
80651,10620,1773,42.283,-83.799,1,1
80652,10618,1188,42.239,-83.72,0,0
80654,10618,1188,42.239,-83.72,0,0
80654,10618,1188,42.239,-83.72,0,0
80654,10618,1188,42.239,-83.72,0,0
80654,10618,1188,42.239,-83.72,0,0
80654,10618,1188,42.239,-83.72,0,0
80654,10618,1188,42.239,-83.72,0,0
80654,10620,1773,42.283,-83.799,1,1
80657,10620,1773,42.282,-83.799,1,1
80659,10620,1773,42.282,-83.799,1,1
80663,10620,1773,42.281,-83.799,1,1
80666,10620,1773,42.28,-83.799,1,1
80668,10620,1773,42.28,-83.799,1,1
80672,10620,1773,42.279,-83.799,1,1
80674,10620,1773,42.279,-83.799,1,1
80678,10620,1773,42.278,-83.799,1,1
80681,10620,1773,42.278,-83.799,1,1
80684,10620,1773,42.277,-83.799,1,1
80687,10620,1773,42.277,-83.799,1,1
80690,10620,1773,42.276,-83.799,1,1
80692,10618,1188,42.239,-83.72,0,0
80692,10618,1188,42.239,-83.72,0,0
80692,10618,1188,42.239,-83.72,0,0
80692,10618,1188,42.239,-83.72,0,0
80692,10618,1188,42.239,-83.72,0,0
80692,10618,1188,42.239,-83.72,0,0
80692,10618,1188,42.239,-83.72,0,0
80692,10620,1773,42.276,-83.799,1,1
80694,10618,1188,42.239,-83.72,0,0
80695,10620,1773,42.275,-83.799,1,1
80698,10618,1188,42.239,-83.72,0,0
80698,10620,1773,42.275,-83.799,1,1
80701,10618,1188,42.239,-83.72,0,0
80701,10620,1773,42.274,-83.799,1,1
80704,10618,1188,42.239,-83.72,0,0
80705,10620,1773,42.274,-83.799,1,1
80707,10618,1188,42.239,-83.72,0,0
80707,10620,1773,42.273,-83.799,1,1
80709,10618,1188,42.239,-83.719,0,0
80711,10620,1773,42.273,-83.799,1,1
80713,10618,1188,42.239,-83.719,0,0
80713,10620,1773,42.273,-83.799,1,1
80715,10618,1188,42.239,-83.719,0,0
80717,10620,1773,42.273,-83.799,1,1
80719,10618,1188,42.239,-83.718,0,0
80719,10620,1773,42.272,-83.799,1,1
80722,10618,1188,42.239,-83.718,0,0
80722,10620,1773,42.272,-83.799,1,1
80725,10618,1188,42.239,-83.717,0,0
80726,10620,1773,42.271,-83.799,1,1
80728,10618,1188,42.239,-83.717,0,0
80729,10620,1773,42.271,-83.799,1,1
80731,10618,1188,42.239,-83.717,0,0
80732,10620,1773,42.27,-83.799,1,1
80734,10618,1188,42.239,-83.716,0,0
80734,10620,1773,42.27,-83.799,1,1
80736,10618,1188,42.239,-83.716,0,0
80737,10620,1773,42.269,-83.799,1,1
80740,10618,1188,42.239,-83.715,0,0
80740,10620,1773,42.269,-83.799,1,1
80743,10618,1188,42.239,-83.715,0,0
80744,10620,1773,42.268,-83.799,1,1
80746,10618,1188,42.24,-83.715,0,0
80746,10620,1773,42.267,-83.799,1,1
80749,10618,1188,42.24,-83.714,0,0
80749,10620,1773,42.267,-83.799,1,1
80752,10618,1188,42.24,-83.714,0,0
80752,10620,1773,42.266,-83.799,1,1
80755,10618,1188,42.24,-83.714,0,0
80756,10620,1773,42.265,-83.799,1,1
80758,10618,1188,42.24,-83.713,0,0
80759,10620,1773,42.265,-83.799,1,1
80761,10618,1188,42.24,-83.713,0,0
80762,10620,1773,42.264,-83.799,1,1
80764,10618,1188,42.24,-83.713,0,0
80764,10620,1773,42.264,-83.799,1,1
80767,10618,1188,42.24,-83.713,0,0
80768,10620,1773,42.263,-83.799,1,1
80769,10618,1188,42.241,-83.713,0,0
80770,10620,1773,42.262,-83.799,1,1
80773,10618,1188,42.241,-83.713,0,0
80774,10620,1773,42.262,-83.799,1,1
80776,10618,1188,42.241,-83.713,0,0
80777,10620,1773,42.261,-83.799,1,1
80779,10618,1188,42.241,-83.714,0,0
80780,10587,2302,42.275,-83.778,0,0
80780,10620,1773,42.261,-83.799,1,1
80782,10587,2302,42.275,-83.778,0,0
80782,10618,1188,42.241,-83.714,0,0
80783,10620,1773,42.26,-83.799,1,1
80784,10618,1188,42.241,-83.714,0,0
80785,10587,2302,42.275,-83.778,0,0
80786,10620,1773,42.259,-83.799,1,1
80788,10587,2302,42.275,-83.777,0,0
80788,10618,1188,42.241,-83.714,0,0
80789,10587,2302,42.275,-83.777,0,0
80789,10587,2302,42.275,-83.777,0,0
80789,10620,1773,42.259,-83.799,1,1
80790,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80791,10618,1188,42.241,-83.714,0,0
80792,10620,1773,42.258,-83.799,1,1
80795,10620,1773,42.257,-83.799,1,1
80797,10620,1773,42.257,-83.799,1,1
80800,10620,1773,42.256,-83.799,1,1
80802,10587,2302,42.275,-83.777,0,0
80802,10587,2302,42.275,-83.777,0,0
80803,10620,1773,42.256,-83.799,1,1
80804,10587,2302,42.275,-83.777,0,0
80806,10620,1773,42.256,-83.799,1,1
80807,10587,2302,42.275,-83.777,0,0
80809,10587,2302,42.275,-83.777,0,0
80809,10620,1773,42.256,-83.799,1,1
80812,10587,2302,42.274,-83.777,0,0
80812,10620,1773,42.256,-83.799,1,1
80815,10587,2302,42.274,-83.777,0,0
80816,10620,1773,42.255,-83.799,1,1
80818,10620,1773,42.255,-83.799,1,1
80819,10587,2302,42.274,-83.777,0,0
80821,10587,2302,42.273,-83.776,0,0
80822,10620,1773,42.255,-83.799,1,1
80824,10587,2302,42.273,-83.776,0,0
80824,10620,1773,42.254,-83.799,1,1
80826,10611,2723,42.208,-83.356,1,1
80827,10587,2302,42.273,-83.776,0,0
80827,10620,1773,42.254,-83.799,1,1
80829,10611,2723,42.208,-83.356,1,1
80831,10587,2302,42.272,-83.776,0,0
80831,10620,1773,42.253,-83.799,1,1
80832,10611,2723,42.208,-83.356,1,1
80833,10587,2302,42.272,-83.776,0,0
80833,10620,1773,42.253,-83.799,1,1
80835,10611,2723,42.208,-83.356,1,1
80836,10587,2302,42.272,-83.776,0,0
80836,10620,1773,42.252,-83.799,1,1
80838,10611,2723,42.208,-83.356,1,1
80839,10587,2302,42.272,-83.776,0,0
80839,10620,1773,42.251,-83.799,1,1
80841,10611,2723,42.208,-83.356,1,1
80842,10587,2302,42.272,-83.776,0,0
80842,10620,1773,42.251,-83.799,1,1
80844,10611,2723,42.207,-83.357,1,1
80845,10620,1773,42.25,-83.799,1,1
80846,10587,2302,42.272,-83.776,0,0
80847,10611,2723,42.207,-83.357,1,1
80848,10587,2302,42.272,-83.776,0,0
80848,10620,1773,42.249,-83.799,1,1
80850,10611,2723,42.207,-83.357,1,1
80851,10587,2302,42.272,-83.776,0,0
80852,10620,1773,42.248,-83.799,1,1
80853,10611,2723,42.207,-83.357,1,1
80854,10620,1773,42.248,-83.799,1,1
80855,10587,2302,42.272,-83.776,0,0
80856,10611,2723,42.207,-83.357,1,1
80857,10587,2302,42.272,-83.776,0,0
80858,10620,1773,42.247,-83.799,1,1
80859,10611,2723,42.207,-83.357,1,1
80860,10587,2302,42.272,-83.776,0,0
80861,10620,1773,42.247,-83.799,1,1
80862,10611,2723,42.207,-83.357,1,1
80863,10587,2302,42.272,-83.776,0,0
80863,10620,1773,42.246,-83.799,1,1
80865,10611,2723,42.206,-83.357,1,1
80866,10587,2302,42.271,-83.776,0,0
80867,10620,1773,42.245,-83.799,1,1
80868,10611,2723,42.206,-83.357,1,1
80869,10587,2302,42.271,-83.776,0,0
80869,10620,1773,42.245,-83.799,1,1
80871,10611,2723,42.206,-83.357,1,1
80872,10587,2302,42.271,-83.776,0,0
80872,10620,1773,42.244,-83.799,1,1
80875,10620,1773,42.244,-83.798,1,1
80876,10587,2302,42.271,-83.777,0,0
80878,10620,1773,42.244,-83.798,1,1
80879,10587,2302,42.271,-83.777,0,0
80882,10587,2302,42.271,-83.777,0,0
80882,10620,1773,42.244,-83.797,1,1
80884,10587,2302,42.271,-83.777,0,0
80885,10620,1773,42.244,-83.797,1,1
80886,10587,2302,42.271,-83.777,0,0
80888,10620,1773,42.244,-83.797,1,1
80891,10587,2302,42.271,-83.777,0,0
80891,10620,1773,42.244,-83.796,1,1
80893,10587,2302,42.272,-83.777,0,0
80893,10620,1773,42.244,-83.796,1,1
80896,10587,2302,42.272,-83.777,0,0
80896,10620,1773,42.244,-83.796,1,1
80896,10620,1773,42.244,-83.796,1,1
80900,10587,2302,42.272,-83.777,0,0
80901,10587,2302,42.272,-83.777,0,0
80904,10620,1773,42.244,-83.796,1,1
80906,10620,1773,42.244,-83.796,1,1
80907,10587,2302,42.272,-83.777,0,0
80908,10620,1773,42.244,-83.796,1,1
80909,10587,2302,42.272,-83.777,0,0
80910,10620,1773,42.244,-83.796,1,1
80910,10620,1773,42.244,-83.796,1,1
80910,10620,1773,42.244,-83.796,1,1
80910,10620,1773,42.244,-83.796,1,1
80910,10620,1773,42.244,-83.796,1,1
80910,10620,1773,42.244,-83.796,1,1
80910,10620,1773,42.244,-83.796,1,1
80912,10587,2302,42.272,-83.777,0,0
80914,10587,2302,42.271,-83.777,0,0
80917,10587,2302,42.271,-83.777,0,0
80920,10587,2302,42.271,-83.777,0,0
80923,10587,2302,42.271,-83.778,0,0
80927,10587,2302,42.271,-83.778,0,0
80929,10587,2302,42.271,-83.778,0,0
80932,10587,2302,42.271,-83.778,0,0
80935,10587,2302,42.271,-83.778,0,0
80938,10587,2302,42.271,-83.778,0,0
80941,10587,2302,42.272,-83.778,0,0
80944,10587,2302,42.272,-83.778,0,0
80947,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
80949,10587,2302,42.272,-83.778,0,0
81202,10620,1774,42.244,-83.798,1,1
81202,10620,1774,42.244,-83.798,1,1
81211,10620,1774,42.244,-83.798,1,1
81211,10620,1774,42.244,-83.798,1,1
81214,10620,1774,42.244,-83.798,1,1
81217,10620,1774,42.245,-83.799,1,1
81219,10620,1774,42.245,-83.799,1,1
81223,10620,1774,42.245,-83.799,1,1
81225,10620,1774,42.245,-83.799,1,1
81228,10620,1774,42.246,-83.799,1,1
81231,10620,1774,42.246,-83.799,1,1
81234,10620,1774,42.247,-83.799,1,1
81237,10620,1774,42.247,-83.799,1,1
81241,10620,1774,42.248,-83.799,1,1
81244,10620,1774,42.248,-83.799,1,1
81246,10620,1774,42.248,-83.799,1,1
81250,10620,1774,42.249,-83.799,1,1
81253,10620,1774,42.25,-83.799,1,1
81256,10620,1774,42.25,-83.799,1,1
81259,10620,1774,42.251,-83.799,1,1
81261,10594,2436,42.255,-83.302,1,1
81261,10620,1774,42.251,-83.799,1,1
81264,10594,2436,42.255,-83.302,1,1
81265,10620,1774,42.252,-83.799,1,1
81267,10594,2436,42.255,-83.303,1,1
81267,10620,1774,42.252,-83.799,1,1
81268,10159,4832,42.374,-83.651,1,1
81270,10159,4832,42.374,-83.651,1,1
81270,10594,2436,42.254,-83.303,1,1
81270,10620,1774,42.253,-83.799,1,1
81273,10594,2436,42.254,-83.304,1,1
81273,10620,1774,42.254,-83.799,1,1
81274,10159,4832,42.375,-83.651,1,1
81276,10159,4832,42.375,-83.651,1,1
81276,10594,2436,42.254,-83.304,1,1
81276,10620,1774,42.254,-83.799,1,1
81279,10594,2436,42.253,-83.304,1,1
81280,10159,4832,42.376,-83.65,1,1
81280,10620,1774,42.255,-83.799,1,1
81282,10159,4832,42.376,-83.65,1,1
81282,10594,2436,42.253,-83.305,1,1
81283,10620,1774,42.255,-83.799,1,1
81285,10159,4832,42.377,-83.65,1,1
81285,10594,2436,42.252,-83.305,1,1
81285,10620,1774,42.255,-83.799,1,1
81288,10159,4832,42.378,-83.649,1,1
81288,10594,2436,42.252,-83.305,1,1
81288,10620,1774,42.255,-83.799,1,1
81291,10159,4832,42.378,-83.649,1,1
81291,10594,2436,42.252,-83.306,1,1
81293,10620,1774,42.256,-83.799,1,1
81294,10159,4832,42.379,-83.648,1,1
81294,10594,2436,42.251,-83.306,1,1
81295,10620,1774,42.256,-83.799,1,1
81296,10159,4832,42.379,-83.648,1,1
81297,10594,2436,42.251,-83.307,1,1
81298,10620,1774,42.256,-83.799,1,1
81299,10159,4832,42.38,-83.647,1,1
81300,10594,2436,42.251,-83.307,1,1
81301,10620,1774,42.256,-83.799,1,1
81302,10159,4832,42.38,-83.647,1,1
81303,10594,2436,42.25,-83.308,1,1
81303,10620,1774,42.256,-83.799,1,1
81305,10159,4832,42.381,-83.646,1,1
81306,10594,2436,42.25,-83.308,1,1
81307,10620,1774,42.257,-83.799,1,1
81308,10159,4832,42.381,-83.646,1,1
81309,10594,2436,42.25,-83.309,1,1
81310,10620,1774,42.257,-83.799,1,1
81311,10159,4832,42.382,-83.645,1,1
81312,10594,2436,42.249,-83.309,1,1
81313,10620,1774,42.258,-83.799,1,1
81314,10159,4832,42.382,-83.645,1,1
81315,10594,2436,42.249,-83.309,1,1
81316,10620,1774,42.258,-83.799,1,1
81317,10159,4832,42.383,-83.645,1,1
81318,10594,2436,42.249,-83.31,1,1
81318,10620,1774,42.259,-83.799,1,1
81319,10159,4832,42.383,-83.645,1,1
81321,10594,2436,42.248,-83.31,1,1
81321,10620,1774,42.26,-83.799,1,1
81323,10159,4832,42.384,-83.645,1,1
81324,10594,2436,42.248,-83.311,1,1
81325,10620,1774,42.26,-83.799,1,1
81326,10159,4832,42.384,-83.645,1,1
81327,10594,2436,42.248,-83.311,1,1
81328,10159,4832,42.385,-83.645,1,1
81328,10620,1774,42.261,-83.799,1,1
81330,10594,2436,42.248,-83.312,1,1
81331,10159,4832,42.385,-83.645,1,1
81331,10620,1774,42.262,-83.799,1,1
81333,10594,2436,42.247,-83.312,1,1
81333,10620,1774,42.262,-83.799,1,1
81334,10159,4832,42.386,-83.645,1,1
81336,10594,2436,42.247,-83.312,1,1
81336,10620,1774,42.263,-83.799,1,1
81337,10159,4832,42.387,-83.645,1,1
81339,10594,2436,42.247,-83.313,1,1
81340,10159,4832,42.387,-83.645,1,1
81340,10620,1774,42.263,-83.799,1,1
81342,10594,2436,42.247,-83.313,1,1
81342,10620,1774,42.264,-83.799,1,1
81343,10159,4832,42.388,-83.645,1,1
81345,10159,4832,42.388,-83.645,1,1
81345,10594,2436,42.247,-83.313,1,1
81345,10620,1774,42.265,-83.799,1,1
81348,10159,4832,42.389,-83.645,1,1
81348,10594,2436,42.247,-83.314,1,1
81349,10620,1774,42.265,-83.799,1,1
81351,10159,4832,42.39,-83.645,1,1
81351,10594,2436,42.246,-83.314,1,1
81352,10620,1774,42.266,-83.799,1,1
81354,10159,4832,42.39,-83.645,1,1
81354,10594,2436,42.246,-83.314,1,1
81355,10620,1774,42.266,-83.799,1,1
81357,10159,4832,42.391,-83.645,1,1
81357,10594,2436,42.246,-83.315,1,1
81358,10620,1774,42.267,-83.799,1,1
81360,10159,4832,42.391,-83.645,1,1
81360,10594,2436,42.246,-83.315,1,1
81361,10620,1774,42.268,-83.799,1,1
81363,10159,4832,42.392,-83.645,1,1
81363,10594,2436,42.246,-83.316,1,1
81364,10620,1774,42.268,-83.799,1,1
81365,10159,4832,42.393,-83.645,1,1
81366,10594,2436,42.246,-83.316,1,1
81366,10620,1774,42.269,-83.799,1,1
81369,10159,4832,42.393,-83.645,1,1
81369,10594,2436,42.245,-83.317,1,1
81370,10620,1774,42.269,-83.799,1,1
81372,10159,4832,42.394,-83.645,1,1
81372,10594,2436,42.245,-83.317,1,1
81372,10620,1774,42.27,-83.799,1,1
81374,10159,4832,42.394,-83.645,1,1
81375,10594,2436,42.245,-83.318,1,1
81376,10620,1774,42.271,-83.799,1,1
81377,10159,4832,42.395,-83.645,1,1
81378,10594,2436,42.245,-83.319,1,1
81379,10159,4832,42.396,-83.645,1,1
81379,10620,1774,42.271,-83.799,1,1
81381,10594,2436,42.245,-83.319,1,1
81381,10620,1774,42.271,-83.799,1,1
81383,10159,4832,42.396,-83.645,1,1
81384,10594,2436,42.245,-83.32,1,1
81385,10620,1774,42.272,-83.799,1,1
81386,10159,4832,42.397,-83.645,1,1
81388,10159,4832,42.397,-83.645,1,1
81388,10594,2436,42.245,-83.32,1,1
81388,10620,1774,42.272,-83.799,1,1
81390,10594,2436,42.244,-83.321,1,1
81391,10159,4832,42.398,-83.646,1,1
81391,10620,1774,42.272,-83.799,1,1
81393,10594,2436,42.244,-83.322,1,1
81394,10159,4832,42.399,-83.646,1,1
81394,10620,1774,42.273,-83.799,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
81396,10159,4832,42.399,-83.646,1,1
